user_id,date,exercise,sets,reps,weight_kg,session_duration_hr,calories_burned,avg_bpm,max_bpm,water_intake_l,workout_type,workout_difficulty
U0727,2024-09-18,Bench Press,3.0,7.0,136.5,6.44,566.0,150.0,168,0.41,Strength,N/A
U1011,2024-06-17,Yoga,,,,1.09,198.0,116.0,132,1.06,Mobility,8-10
U0019,2024-05-18,Deadlift,3.0,,90.9,0.85,372.0,125.0,135,0.41,Strength,9 (hard)
U0560,2024-09-15,Bench Press,5.0,5.0,102.2,0.84,272.0,138.0,150,0.9,Strength,7 (easy)
U0853,2024-08-31,HIIT,,,,0.77,178.0,134.0,154,0.76,HIIT,2 out of 10
U0314,2024-05-21,Rowing,,,,1.27,216.0,120.0,144,1.13,Cardio,6 (easy)
U0061,01-03-2024,Dead Lift,4.0,8.0,65.2,0.87,477.0,161.0,181,0.63,Strength,
U0163,2024-09-16,Yoga,,,,1.3,535.0,125.0,148,1.0,MOBILITY,9 (hard)
U0031,2024-06-29,Yoga,,,,0.55,355.0,163.0,181,0.97,Mobility,
 U0448 ,2024-01-15,Rowing,,,,0.4,554.0,98.0,110,0.42,Cardio,7 
U1140,2024-09-16,Yoga,,,,0.98,210.0,108.0,127,1.0,Mobility, 3
U0051,2024-12-03,Running,,,,0.65,189.0,138.0,159,0.77,Cardio,2.0
U0607,2024-10-24,Bench Press,5.0,12.0,103.3,0.37,483.0,156.0,179,0.73,Strength,8 
U0929,2024-09-17,Rowing,,,,0.93,273.0,98.0,116,0.56,Cardio, 8
U1095,2024-09-23,Dead Lift,4.0,12.0,,0.72,418.0,99.0,109,0.75,Strength,Level 10
U0126,2024-08-12, Running ,,,,0.99,596.0,114.0,126,0.91,Cardio,
U0279,2024-02-16,Yoga Flow,,,,1.45,504.0,93.0,104,0.62, Mobility ,
U0032,2024-10-08,Running,,,,1.44,,117.0,132,0.51,Cardio, 10
U0501,2024-07-25,Bench Press,3.0,8.0,68.8,0.78,267.0,120.0,133,0.59,Strength,9/10
 U0148 ,2024-03-04,Cycling,,,,0.93,343.0,164.0,174,1.12,Cardio,5/10
U0788,2024-05-15,HIIT,,,,0.61,437.0,94.0,111,0.81,hiit,4 out of 10
 U0270 ,2024-02-26, Yoga ,,,,0.94,542.0,162.0,179,0.69,Flexibility,2 
 U0862 ,2024-01-25,HIIT,,,,1.15,522.0,100.0,120,0.5,HIIT,3 out of 10
U0933,2024-12-19,Yoga,,,,0.35,438.0,127.0,148,0.32,Mobility,7
U0877,2024-06-07,Running,,,,0.77,202.0,152.0,177,0.73,Cardio, 6
U0119,2024-03-09,HIIT,,,,0.47,208.0,131.0,151,2.95,HIIT,2/10
U0682,2024-03-16,Cycling,,,,1.08,584.0,90.0,114,1.15,CARDIO,3
U1080,2024-06-01,YOGA,,,,1.41,567.0,155.0,165,1.04,Mobility,8/10
U0746,2024-08-12,HIIT,,,,0.57,564.0,116.0,129,0.37,HIIT,Level 4
 U0749 ,2024-10-13,Yoga,,,,1.12,348.0,112.0,130,0.41,Mobility,4-10
U0285,2024-08-24,Bench Press,4.0,5.0,132.1,0.87,540.0,108.0,120,0.44,Strength,1/10
U1051,2024-05-22,Rowing,,,,0.76,269.0,145.0,165,,CARDIO,
U0013,2024-06-13,Squat,5.0,,97.3,1.33,567.0,196.0,140,0.46,Strength,3 
U0087,2024-08-15,Deadlift,3.0,,41.7,1.4,554.0,121.0,134,0.69,Strength,3 out of 10
 U0071 ,2024-07-07,Squat,4.0,5.0,126.3,0.96,296.0,115.0,136,0.79,Strength,8 out of 10
U0153,2024-07-24,Bench Press,3.0,7.0,55.3,1.37,579.0,127.0,138,1.02,Strength,8/10
U0843,2024-10-01,HIIT,,,,1.05,490.0,105.0,125,0.87,HIIT,Level 3
U0954,2024-10-17,Squat,4.0,10.0,81.1,1.32,549.0,151.0,173,0.75,Strength,4
U1041,2024-06-05,Dead Lift,4.0,8.0,124.2,1.07,521.0,164.0,186,1.16,Strength,N/A
U0272,2024-01-09,Yoga,,,,0.48,522.0,134.0,151,0.59,Mobility,1 (easy)
U0595,2024-12-10, Rowing ,,,,0.39,335.0,111.0,136,0.7,Cardio,8 
U0589,2024-09-02,Deadlift,4.0,9.0,47.0,1.23,382.0,134.0,146,0.61,Strength,10 out of 10
U0371,2024-06-28,Deadlift,4.0,9.0,111.5,1.5,217.0,159.0,173,1.01,Strength,1
U0057,2024-08-20,Bench Press,4.0,12.0,120.0,0.73,185.0,146.0,167,,Strength,5.0
U0274,2024-09-05,Squat,4.0,7.0,,0.99,400.0,102.0,119,0.51,Strength,10/10
U0062,2024-05-12,Rowing,,,,1.3,274.0,107.0,124,0.39,Cardio,
U0472,2024-07-21,Rowing,,,,0.37,188.0,98.0,120,0.39,Cardio,ten
U0382,2024-11-23,Squat,5.0,9.0,66.7,4.12,475.0,133.0,152,0.88,Strength,9/10
U0294,2024-09-04,Squat,5.0,12.0,114.4,1.12,161.0,155.0,171,0.48, Strength ,3
U0890,2024-04-10,Running,,,,0.31,418.0,113.0,138,0.5,Cardio,Level 2
U0729,2024-07-12,HIIT,,,,0.74,237.0,96.0,117,,HIIT,N/A
 U0735 ,2024-06-14,Bench Press,3.0,10.0,96.2,1.24,346.0,96.0,112,0.44,Strength,
U1143,2024-03-06,Running,,,,0.95,438.0,140.0,151,0.91,Cardio,6.0
U0543,2024-04-02,CYCLING,,,,0.86,394.0,101.0,121,0.84,Cardio,7
U0552,2024-06-03,Rowing,,,,0.92,460.0,122.0,147,0.54,Cardio,10 out of 10
U1080,2024/09/18,Rowing,,,,0.42,299.0,156.0,166,1.03,Endurance,7/10
U0931,2024/05/11,HIIT,,,,0.99,409.0,102.0,119,0.56,HIIT,Level 2
U0938,2024-10-15,HIIT,,,,1.4,357.0,119.0,135,0.31,HIIT,Level 2
U0984,24/09/2024,Rowing,,,,0.59,235.0,97.0,119,0.59,CARDIO,Level 2
U0233,2024-03-16,Squat,5.0,6.0,70.1,1.16,522.0,110.0,122,0.9,Strength,6
U0588,2024-12-07,Squat,4.0,11.0,90.3,1.31,473.0,121.0,144,0.96,Strength,5.0
U0015,2024-12-02,Yoga,,,,1.16,428.0,146.0,169,0.59,Mobility,
U0898,2024-04-02,BENCH PRESS,4.0,10.0,113.7,0.74,351.0,154.0,174,1.12,Strength,
U0402,2024-03-16,Yoga,,,,1.24,393.0,147.0,169,0.38,Mobility,Level 9
U0546,2024-02-07,Rowing,,,,0.67,463.0,149.0,171,1.17,Cardio,1
U1043,2024-05-09,Cycling,,,,1.46,186.0,145.0,163,0.54,Cardio,9
U0251,2024-12-29,Deadlift,4.0,11.0,58.9,0.43,563.0,161.0,183,0.9,Strength,N/A
U0134,2024-09-27,Cycling,,,,1.4,541.0,103.0,125,0.5,Cardio,
U1003,2024-08-27,ROW,,,,1.32,,150.0,170,0.31,Cardio,8 (hard)
U0640,2024-09-07,Yoga,,,,1.35,374.0,100.0,124,0.49,Mobility,1 
U0141,2024-06-30,Squat,5.0,5.0,112.6,1.23,154.0,140.0,161,0.56,Strength,2
U0756,2024-10-11,HIIT,,,,0.41,527.0,,137,0.88,HIIT, 3
U0416,2024-11-16,Cycling,,,,1.37,557.0,135.0,158,0.98,Cardio,5 
U0312,2024-02-05,YOGA,,,,0.99,419.0,121.0,137,0.54,Mobility,2 
U0747,2024-07-25,Rowing,,,,0.57,463.0,113.0,135,0.71,Cardio,Level 9
U0988,2024-04-21,Jogging,,,,0.9,217.0,150.0,160,1.16,Cardio,
U0672,2024-03-27,HIIT,,,,1.44,234.0,103.0,125,0.85,HIIT,N/A
U0245,2024-05-13,Cycling,,,,0.82,551.0,107.0,127,0.45,Cardio,2 (easy)
U0696,2024-01-08,Indoor Rowing,,,,0.92,344.0,121.0,144,0.89,cardio,6 out of 10
U0179,2024-04-27,BENCH PRESS,5.0,8.0,90.3,1.41,167.0,133.0,153,,Strength,9-10
U0597,2024-09-04,Rowing,,,,,554.0,135.0,151,0.52,Cardio,7.0
U1138,2024-01-23,Deadlift,5.0,12.0,65.4,1.48,394.0,104.0,121,0.98,Strength,4.0
U0488,2024-07-30,Squat,4.0,11.0,122.4,1.33,325.0,91.0,113,1.05,Strength,Level 8
U0211,2024-02-04,Bench Press,,11.0,100.5,0.84,409.0,164.0,189,0.52,Strength,8
U0223,07-13-2024,cycling,,,,1.34,417.0,131.0,147,0.81,cardio,10 (hard)
U0895,2024-03-20,Yoga,,,,1.46,489.0,138.0,149,0.65,Mobility,
U0521,2024-08-02,Bench Press,4.0,10.0,72.5,0.68,242.0,130.0,148,1.17,Strength,5 out of 10
U0885,2024-12-20,Squat,4.0,7.0,48.6,1.41,435.0,119.0,142,0.67,Strength,1 out of 10
U0816,2024-09-21,Deadlift,4.0,9.0,82.1,0.82,305.0,105.0,130,1.04,Strength, 2
U0762,2024-08-17,HIIT,,,,1.46,495.0,122.0,137,0.97,HIIT, 9
U0474,2024-06-13,Yoga,,,,0.58,470.0,105.0,115,0.87,Mobility,6
U0261,2024-03-21,Running,,,,0.81,548.0,121.0,133,1.05,Cardio,
U0322,2024-12-19,Deadlift,3.0,7.0,83.3,1.38,290.0,135.0,145,0.66,Strength,6-10
U0391,2024-01-26,Squat,5.0,9.0,82.8,0.71,561.0,129.0,146,0.44,Strength,2
U1064,2024-09-07,Rowing,,,,0.77,399.0,102.0,122,0.64,Endurance,8.0
U0321,2024-05-06,Running,,,,1.37,585.0,148.0,159,0.76,Cardio,10 (hard)
U0813,2024-02-09,Rowing,,,,1.21,301.0,121.0,144,,Cardio,Level 3
U0231,2024-11-16,Bench Press,5.0,9.0,127.5,0.74,270.0,136.0,156,0.42,STRENGTH,8 out of 10
U1124,2024-04-18,Bench Press,4.0,6.0,128.5,1.42,288.0,99.0,120,0.57,Strength,8-10
U0781,2024-02-19,Yoga,,,,0.57,565.0,118.0,139,0.35, Mobility ,five
U1160,2024-07-08,Yoga,,,,0.7,210.0,142.0,157,1.18,Mobility,6
U0644,2024-02-19,Running,,,,0.84,1384.0,139.0,156,1.11,Cardio,Level 1
U0922,2024-11-26,High Intensity Interval Training,,,,1.04,540.0,,126,0.59,HIIT,4 
U0723,2024-05-17, Rowing ,,,,,383.0,133.0,146,0.68,Cardio,8 (hard)
U0857,2024-08-19,Running,,,,1.45,374.0,151.0,161,0.35,Cardio,8
U0448,2024-08-13, Running ,,,,1.35,187.0,94.0,111,0.65,CARDIO,Level 7
U0711,2024-12-26,HIIT,,,,0.33,227.0,116.0,131,0.99,HIIT, 4
U1156,2024-12-24,squat,4.0,10.0,69.3,0.71,582.0,159.0,177,0.4,Strength,
U0659,2024-05-05,Running,,,,0.77,567.0,119.0,137,0.65,Cardio, 6
U0296,2024-02-26,Running,,,,0.38,483.0,116.0,133,0.87,Cardio,7
U0949,2024-10-03,Cycling,,,,1.4,294.0,101.0,121,0.5,Cardio,6 (easy)
U1113,2024-08-23, Bench Press ,4.0,11.0,47.9,0.73,203.0,147.0,168,1.07,Strength,1.0
U0883,2024-06-29,Squat,5.0,7.0,47.5,0.75,227.0,158.0,178,1.14,Strength,8
U0612,2024-06-08,Bench Press,3.0,12.0,84.7,0.84,306.0,128.0,148,0.6,Strength,9/10
U1011,2024-09-12,Yoga,,,,1.39,237.0,121.0,146,0.43,Mobility,7/10
U0977,2024-11-22,Bench Press,3.0,7.0,82.1,1.16,206.0,111.0,128,0.59,Strength,9 
U0472,2024-07-10,Running,,,,1.01,344.0,114.0,138,1.08,Cardio,
U0939,2024-06-09,Deadlift,4.0,11.0,87.1,0.55,429.0,107.0,131,0.96,Strength,7 
U1161,2024-01-21,H.I.I.T,,,,1.23,436.0,133.0,149,0.84,HIIT,2.0
U0227,2024-03-26, Squat ,4.0,11.0,68.7,1.22,538.0,158.0,170,0.93,Strength,1-10
U0804,2024-07-18,Rowing,,,,0.75,496.0,158.0,183,0.35,Cardio,N/A
U1052,10-20-2024,Yoga,,,,1.38,527.0,140.0,152,0.99,Mobility,
U0929,2024-07-24,Cycling,,,,1.24,338.0,154.0,179,0.84,Cardio,
U0506,2024-01-19,Yoga,,,,0.35,428.0,109.0,133,1.04,Mobility, 2
U1154,2024-03-25, Bench Press ,4.0,9.0,62.4,0.84,258.0,151.0,165,0.38,Strength,
U0323,2024-07-14,Deadlift,3.0,10.0,87.7,1.22,379.0,149.0,166,0.52,Strength,
U0634,2024-05-24,Rowing,,,,1.32,237.0,104.0,115,0.99,Cardio,Level 2
U0154,2024-01-12,Squat,4.0,7.0,75.6,0.62,385.0,141.0,155,,Strength,6 (easy)
U0676,2024-02-25,Yoga,,,,1.3,477.0,131.0,153,1.05,Mobility, 2
U1056,2024-05-02,Bench Press,5.0,12.0,88.8,0.98,358.0,95.0,115,0.52,Strength,8.0
U0340,2024-05-15,HIIT,,,,1.02,242.0,114.0,126,0.4,HIIT,6-10
U0136,2024/01/25,Cycling,,,,1.47,598.0,154.0,177,0.59,Cardio,Level 2
U0313,2024-03-21,Squat,5.0,6.0,,0.53,171.0,125.0,146,0.99, Strength ,5-10
U0818,2024-11-05,Bench Press,5.0,6.0,111.4,0.99,203.0,115.0,133,,strength,3
U0550,2024-01-25,Rowing,,,,0.58,221.0,95.0,110,0.53,Cardio,7
 U0131 ,2024/10/11,Bench Press,4.0,10.0,90.7,0.85,309.0,149.0,169,, Strength , 8
U0215,2024-07-24,Yoga,,,,,517.0,122.0,142,0.41,Mobility,9.0
U1082,2024-10-17,Yoga,,,,1.36,312.0,158.0,179,0.42,Mobility,6/10
U0502,2024-01-24,Rowing,,,,0.42,483.0,97.0,108,1.2,Cardio,5-10
 U0278 ,2024/10/08,yoga,,,,0.66,230.0,104.0,128,0.7,MOBILITY,7-10
U0404,2024-04-12,Squat,3.0,11.0,109.1,1.44,214.0,116.0,127,1.19,Strength,
U0232,2024-04-21,Rowing,,,,0.95,270.0,103.0,124,0.98,Cardio,5 (easy)
U0042,2024-05-30,Squat,5.0,9.0,132.5,1.4,246.0,144.0,157,0.33,Strength,8 out of 10
U0427,2024-04-30,Running,,,,1.24,178.0,148.0,169,1.06,Cardio,10/10
U0931,2024-01-28,Yoga,,,,0.9,193.0,133.0,152,0.37,Mobility,
U1130,2024-05-07, Rowing ,,,,0.66,155.0,148.0,166,0.68,CARDIO,4
U0384,2024-06-03,Bench Press,5.0,5.0,40.3,0.48,175.0,92.0,109,0.74,Strength,1 (easy)
U1109,2024-06-23,HIIT,,,,0.69,471.0,102.0,127,0.97,HIIT,6 
U0741,2024-03-28,Rowing,,,,0.59,245.0,154.0,167,,Cardio,2 out of 10
U0251,2024-05-13,Yoga,,,,1.29,273.0,107.0,127,0.89,Mobility,N/A
U0180,2024-06-14,Rowing,,,,0.84,363.0,115.0,129,0.66,Cardio,1 (easy)
U0301,2024-06-21,Deadlift,5.0,8.0,118.9,0.4,378.0,99.0,109,0.5,Strength,3 (easy)
U0148,2024-08-09,CYCLING,,,,1.17,441.0,112.0,130,1.14, Cardio ,3
U0103,2024-12-14,Yoga,,,,0.84,517.0,90.0,102,1.06,Mobility,2/10
U1157,2024-09-27,HIIT,,,,1.1,321.0,160.0,178,0.61,hiit,7 
U0455,2024-08-20,Cycling,,,,0.7,545.0,106.0,120,0.7,Cardio,6
U0215,2024-04-03,Running,,,,0.98,311.0,113.0,132,0.65,Cardio,N/A
U1045,2024-09-08,Rowing,,,,,402.0,148.0,164,0.49,Cardio,Level 2
U0771,2024-12-07,Bench Press,3.0,,76.4,0.91,410.0,150.0,167,,STRENGTH, 10
U0098,2024-09-24,Yoga,,,,1.02,511.0,143.0,166,4.4,Mobility,6.0
U0737,18/01/2024,Squat,4.0,8.0,85.0,1.05,495.0,136.0,148,0.49,Strength,5 (easy)
U0339,2024-01-12,Cycling,,,,0.62,537.0,121.0,133,0.71,Cardio,9/10
U0885,2024-08-21,Bench Press,3.0,5.0,111.1,0.31,480.0,98.0,116,0.84,Strength,N/A
U0217,2024-09-24,Deadlift,3.0,8.0,67.5,0.82,339.0,114.0,135,0.69,Strength,
U0288,2024-03-11,Bench Press,4.0,10.0,79.9,0.62,402.0,154.0,168,0.83,Strength,1 
U0600,2024-08-29,Running,,,,1.33,497.0,143.0,161,1.03,Cardio,6.0
U0233,2024-06-16,Bench Press,5.0,5.0,100.6,0.85,166.0,151.0,162,0.59,Strength,
U0389,2024-01-16,Yoga,,,,0.77,595.0,123.0,145,0.75,Mobility,
U1192,2024-10-22,Deadlift,4.0,12.0,132.8,0.69,359.0,123.0,133,0.33,Strength,
U0670,2024-04-11,Bench Press,3.0,9.0,44.8,0.61,387.0,159.0,175,0.35, Strength , 5
U0432,2024-11-05,HIIT,,,,0.86,305.0,150.0,163,1.07,HIIT,
 U0808 ,2024-12-21,Bench Press,3.0,5.0,113.5,0.35,587.0,130.0,140,0.57,Strength,3
U0675,2024-02-05,Deadlift,3.0,8.0,86.3,1.39,288.0,135.0,160,0.89,strength,N/A
U0185,2024-10-28,Rowing,,,,4.07,416.0,90.0,108,0.98,Cardio, 7
U0707,2024-02-11,Indoor Rowing,,,,1.2,187.0,140.0,158,0.9, Cardio ,
U1092,2024-11-09,Yoga,,,,,,126.0,138,1.18,mobility,Level 7
U0874,2024-03-13,Back Squat,4.0,8.0,,,346.0,98.0,119,0.64,Strength,3/10
U0835,2024-05-11,Bench Press,3.0,11.0,83.9,1.27,395.0,115.0,133,,Strength,Level 1
U0786,2024-10-12,Cycling,,,,1.49,233.0,119.0,137,0.85,cardio,
U1124,2024-01-20,HIIT,,,,1.08,318.0,136.0,149,0.4,HIIT,5 
U0136,2024-10-21,Deadlift,,12.0,112.0,1.37,581.0,141.0,154,0.68,Strength,4 
U1012,2024-12-16,Deadlift,5.0,10.0,48.6,0.35,401.0,90.0,111,0.55,Strength,8 out of 10
U0246,2024-06-26,Squat,3.0,10.0,,1.46,390.0,107.0,117,1.03,Strength,5.0
 U0634 ,2024-04-10,Bench Press,3.0,10.0,53.0,1.42,588.0,139.0,155,1.17,Strength,
U0528,2024-06-24,RUN,,,,3.77,589.0,132.0,147,0.67,Cardio,3 (easy)
U0192,2024-10-18,HIIT,,,,0.33,411.0,164.0,182,0.75,HIIT,1-10
U0359,2024-10-30,Squat,4.0,9.0,88.6,0.38,422.0,159.0,182,1.14,Strength,9-10
U0235,2024-01-08,Running,,,,0.97,594.0,153.0,168,1.16,Cardio,7
U1007,2024-08-16,Running,,,,1.1,484.0,102.0,113,0.91,Cardio,1
U0631,2024-10-06,Yoga,,,,0.71,272.0,151.0,168,1.02,Mobility,6 (easy)
U0445,2024-10-27,Running,,,,1.27,418.0,153.0,166,0.92,cardio,7
U0074,2024-09-28,squat,,5.0,101.7,0.78,187.0,121.0,135,1.17,Strength,Level 9
U0435,2024-10-06,Running,,,,0.33,508.0,152.0,163,0.96,Cardio,8 
U0966,2024-01-12,Yoga,,,,1.3,501.0,95.0,113,0.71,Mobility,1 (easy)
U0344,2024-12-02,Rowing,,,,1.06,248.0,94.0,108,,Cardio,1/10
 U1174 ,2024-08-07,Deadlift,3.0,8.0,42.8,0.53,225.0,100.0,113,1.16,Strength,3 
U0102,2024-03-30,Deadlift,4.0,11.0,117.8,0.49,254.0,143.0,157,0.86,Strength,9 out of 10
U0002,2024-08-19,Deadlift,3.0,8.0,106.8,0.96,245.0,99.0,122,1.14,Strength,5 
U0615,2024-09-24,Back Squat,4.0,12.0,69.3,1.0,170.0,112.0,134,1.01,Strength,1 
 U1177 ,2024-05-02,HIIT,,,,1.47,285.0,112.0,129,0.7,HIIT,4 
U0381,2024-02-08,Cycling,,,,0.68,341.0,149.0,174,1.15, Cardio ,Level 9
U0997,2024-12-29,Yoga,,,,1.3,566.0,134.0,147,0.77,Mobility,8-10
U0335,2024-09-22,Running,,,,0.96,582.0,130.0,153,2.83,Cardio,1
U0969,2024-07-11,Yoga,,,,0.82,284.0,121.0,145,0.55,Mobility,3 
U0248,09-23-2024,Rowing,,,,1.33,179.0,133.0,153,,Cardio,Level 2
U0422,2024-11-19,Cycling,,,,1.11,317.0,135.0,160,0.98,Cardio,4.0
U1045,2024-07-20,Rowing,,,,0.89,560.0,157.0,178,0.47,Cardio,10-10
U0760,2024-12-11,squat,3.0,9.0,108.3,0.9,352.0,155.0,172,1.18,strength,
U0697,09-10-2024,Rowing,,,,1.16,254.0,138.0,148,0.64,CARDIO, 8
U0445,2024-03-16,Cycling,,,,1.06,225.0,96.0,120,,Cardio, 6
U1155,2024-03-22,Cycling,,,,0.9,595.0,117.0,140,0.35,Cardio,5.0
U0985,2024-08-09,HIIT,,,,0.37,218.0,130.0,153,0.73,HIIT,
U0107,08-15-2024,Rowing,,,,0.86,213.0,91.0,112,0.92,Cardio,3/10
U0482,2024-04-24,Cycling,,,,0.38,171.0,121.0,138,0.38,Cardio,
U0753,2024-11-16,Bench Press,5.0,5.0,78.9,0.78,233.0,133.0,149,0.9,Strength,10 out of 10
U0613,2024-08-11,Bench Press,5.0,5.0,59.9,1.21,479.0,136.0,146,1.12,Str,8.0
U0062,2024-09-26,ROW,,,,1.4,552.0,,110,0.99,Cardio,7
U0096,2024-01-02,Bench Press,5.0,11.0,71.9,0.85,390.0,103.0,115,0.86,Strength,10
 U1118 ,2024-04-19,RUN,,,,0.72,269.0,143.0,156,,Cardio,6.0
 U0329 ,2024-06-03,Rowing,,,,0.86,516.0,119.0,144,1.0,Cardio,1.0
U0546,03-20-2024,Deadlift,5.0,12.0,60.6,0.96,555.0,150.0,172,0.69,Strength,2 out of 10
U0687,2024-08-04,Deadlift,5.0,7.0,82.4,0.47,568.0,94.0,110,,strength,Level 7
U0373,2024-01-09,Rowing,,,,1.08,331.0,162.0,180,0.68, Cardio ,3-10
U0518,2024-08-06,HIIT,,,,0.75,596.0,118.0,132,,HIIT, 5
U0232,2024-01-28,Rowing,,,,0.32,503.0,124.0,142,0.84,Cardio,9 out of 10
U0287,2024-06-25,HIIT,,,,1.15,310.0,91.0,104,0.72,HIIT,4
U0832,2024-02-28,Cycling,,,,0.8,582.0,123.0,137,0.98,Cardio,
U0879,2024-09-18,HIIT,,,,1.42,,96.0,116,,HIIT,Level 4
U0567,2024-10-16,Jogging,,,,0.93,418.0,91.0,108,0.4,Cardio,
U1022,2024-06-24,Bench Press,5.0,11.0,89.8,0.78,350.0,146.0,168,0.4,Strength,2 (easy)
U0606,2024-01-21,HIIT,,,,1.49,313.0,130.0,149,0.48,HIIT,N/A
U0707,2024-05-30,Deadlift,3.0,6.0,121.1,0.58,564.0,116.0,130,0.67,Strength,
U0154,2024/10/27, HIIT ,,,,3.6,571.0,120.0,130,0.54,HIIT,Level 4
U0728,2024-05-23,Deadlift,4.0,9.0,117.2,0.85,158.0,130.0,144,1.01,Strength,8
U0277,2024-03-02,Cycling,,,,1.06,555.0,138.0,156,0.87,Cardio,8.0
U0353,2024-02-08,Yoga,,,,1.07,301.0,162.0,183,1.09, Mobility ,5 (easy)
U1095,2024-07-26,Squat,3.0,,99.3,1.38,302.0,93.0,110,0.44, Strength ,10/10
U0944,2024-12-10,Yoga,,,,1.41,530.0,145.0,163,0.43, Mobility ,N/A
U0259,2024-03-22,HIIT,,,,1.3,362.0,100.0,123,0.48,HIIT,N/A
U0576,2024-05-30,Yoga,,,,0.58,377.0,127.0,148,0.98,Mobility,4-10
U0769,24/04/2024,Indoor Rowing,,,,0.78,454.0,,175,0.92, CARDIO ,2
U1105,2024-02-02,Squat,5.0,7.0,73.1,1.21,192.0,152.0,177,0.32,STRENGTH,6 (easy)
U0042,2024-07-14,Yoga Flow,,,,0.75,512.0,128.0,149,0.88,MOBILITY,5 (easy)
U0238,07/11/2024,Cycling,,,,1.37,530.0,150.0,165,0.75,Cardio,
U0600,2024-07-01,Squat,3.0,6.0,90.5,1.18,254.0,130.0,149,1.18,Strength,5 (easy)
U0172,2024-03-04,Cycling,,,,0.83,499.0,163.0,177,0.31,Cardio,10.0
U0403,2024-09-05,Yoga,,,,0.64,230.0,149.0,171,0.74, Mobility , 9
 U0041 ,2024-11-30,Squat,4.0,7.0,133.7,1.25,182.0,105.0,121,1.03, Strength ,4-10
U0885,2024-12-12,Deadlift,5.0,5.0,44.6,1.45,232.0,158.0,178,0.66,Strength,10 out of 10
U0203,2024-05-31,Cycling,,,,0.31,541.0,125.0,147,0.87,Cardio,9 
U0975,2024-07-06,Cycling,,,,1.04,536.0,103.0,118,0.35,Cardio,2.0
U0665,2024-04-19, Squat ,3.0,10.0,97.5,1.47,440.0,154.0,173,0.44,Strength,1 out of 10
U0582,2024-02-04,Yoga,,,,1.36,500.0,137.0,148,1.06,mobility,2/10
U0600,2024-03-05,Rowing,,,,0.41,596.0,97.0,112,1.04,Cardio,Level 5
U1162,10/01/2024, yoga ,,,,0.32,502.0,110.0,120,0.96,mobility,Level 10
U0372,2024-06-07,Deadlift,5.0,8.0,131.6,0.8,296.0,146.0,156,0.93,Strength,N/A
U0078,2024-10-19,Cycling,,,,0.74,561.0,156.0,173,0.39,Cardio,6 out of 10
U0784,2024-10-08,Squat,5.0,6.0,90.9,1.24,510.0,113.0,137,1.03,Strength,1 
U0826,2024-09-09,HIIT,,,,0.59,348.0,96.0,117,,HIIT,7 out of 10
U1030,2024-01-29,Squat,,11.0,108.1,1.07,207.0,95.0,115,1.1,Strength,9/10
U0949,2024-08-19,Cycling,,,,1.03,256.0,,163,1.04,Cardio,7.0
U0639,2024-09-29,Squat,4.0,8.0,91.2,1.33,174.0,99.0,118,,strength,8 (hard)
U0937,2024-03-14,Deadlift,3.0,,128.2,4.25,371.0,110.0,125,0.58,Strength,6 out of 10
 U0470 ,2024-02-24,Running,,,,0.76,388.0,106.0,125,0.78,Cardio,3 (easy)
U0584,2024-04-02,Running,,,,0.69,530.0,132.0,143,0.98,Cardio,7 (easy)
U0085,2024-08-15,Yoga,,,,0.44,215.0,94.0,112,0.6,Mobility,4 (easy)
U0685,2024-06-27,Indoor Rowing,,,,0.54,386.0,160.0,176,0.7, Cardio ,
U0064,2024/01/23,Cycling,,,,1.12,306.0,161.0,174,0.82,Cardio,7 out of 10
U0072,2024-04-03,Squat,4.0,8.0,72.3,0.52,312.0,142.0,152,,Strength,5 out of 10
U1117,2024-03-08,HIIT,,,,0.64,411.0,123.0,143,0.7,HIIT,7 out of 10
U1100,2024-07-20,Squat,4.0,7.0,98.7,0.68,249.0,132.0,154,0.53,STRENGTH,8
U0483,2024-04-14,Bench Press,,12.0,67.5,0.9,203.0,162.0,174,1.05,Strength,
U0364,2024-02-17,Running,,,,1.34,262.0,140.0,155,0.56,Cardio, 6
U0026,2024-02-01,Back Squat,5.0,7.0,71.3,0.88,335.0,134.0,155,0.31,Strength,
U0987,2024-07-11,HIIT,,,,1.49,370.0,103.0,126,0.6,HIIT,10 (hard)
U0477,2024-05-06, Cycling ,,,,1.46,279.0,160.0,178,0.36, Cardio ,2.0
U0197,2024/10/04,Running,,,,0.35,351.0,112.0,134,0.46,Cardio,8 out of 10
U0397,2024-07-22,Cycling,,,,0.49,563.0,93.0,110,0.88,cardio,5.0
U0378,2024-12-22,Cycling,,,,0.42,364.0,107.0,124,0.32,Cardio,5.0
U0590,2024-03-24,Deadlift,4.0,9.0,112.8,0.54,198.0,128.0,143,0.78,Strength,
U0359,2024-04-03,Dead Lift,5.0,5.0,120.7,1.28,255.0,126.0,150,,STRENGTH,five
U0795,2024-06-11,HIIT,,,,,477.0,164.0,175,0.3,HIIT,2 (easy)
U1004,2024/03/03,Running,,,,1.38,443.0,128.0,139,0.86,Cardio, 9
U0581,2024-03-28,Running,,,,,395.0,119.0,132,0.35,Cardio,8/10
U0810,2024/09/08,Deadlift,5.0,6.0,,1.16,569.0,141.0,155,0.54,Strength,1/10
U0867,2024-10-21,Cycling,,,,0.49,540.0,117.0,127,,Cardio,2
U0200,2024-11-04,Rowing,,,,1.41,207.0,119.0,140,0.72,Cardio,5.0
